0.013288,1.5968,0,3.8618,0.0067951
0.013629,1.604,0,3.8423,0.0067896
0.013978,1.6112,0,3.8228,0.0067841
0.014335,1.6184,0,3.8032,0.0067785
0.014701,1.6256,0,3.7836,0.006773
0.015076,1.6328,0,3.7639,0.0067675
0.015461,1.64,0,3.7442,0.0067619
0.015855,1.6472,0,3.7245,0.0067563
0.016258,1.6544,0,3.7048,0.0067508
0.016671,1.6616,0,3.685,0.0067452
0.017095,1.6688,0,3.6652,0.0067396
0.017528,1.6761,0,3.6453,0.006734
0.017973,1.6833,0,3.6255,0.0067284
0.018428,1.6905,0,3.6056,0.0067228
0.018894,1.6977,0,3.5856,0.0067172
0.019371,1.705,0,3.5657,0.0067116
0.01986,1.7122,0,3.5457,0.006706
0.02036,1.7194,0,3.5257,0.0067004
0.020873,1.7266,0,3.5057,0.0066947
0.021398,1.7338,0,3.4856,0.0066891
0.021936,1.741,0,3.4656,0.0066835
0.022486,1.7482,0,3.4455,0.0066778
0.02305,1.7554,0,3.4254,0.0066722
0.023627,1.7626,0,3.4053,0.0066666
0.024218,1.7698,0,3.3852,0.0066609
0.024822,1.777,0,3.365,0.0066553
0.025441,1.7842,0,3.3449,0.0066496
0.026075,1.7914,0,3.3247,0.006644
0.026724,1.7985,0,3.3045,0.0066383
0.027387,1.8057,0,3.2843,0.0066327
0.028067,1.8128,0,3.2641,0.006627
0.028762,1.8199,0,3.2439,0.0066214
0.029473,1.827,0,3.2237,0.0066157
0.030201,1.8341,0,3.2034,0.0066101
0.030946,1.8412,0,3.1832,0.0066044
0.031708,1.8483,0,3.163,0.0065988
0.032487,1.8554,0,3.1428,0.0065931
0.033285,1.8624,0,3.1225,0.0065875
0.0341,1.8694,0,3.1023,0.0065818
0.034934,1.8764,0,3.0821,0.0065762
0.035787,1.8834,0,3.0618,0.0065705
0.03666,1.8904,0,3.0416,0.0065649
0.037552,1.8973,0,3.0214,0.0065593
0.038464,1.9042,0,3.0012,0.0065536
0.039396,1.9111,0,2.981,0.006548
0.040349,1.918,0,2.9608,0.0065424
0.041324,1.9249,0,2.9406,0.0065368
0.042319,1.9317,0,2.9205,0.0065312
0.043337,1.9385,0,2.9003,0.0065256
0.044377,1.9453,0,2.8802,0.00652
0.04544,1.9521,0,2.8601,0.0065144
0.046525,1.9588,0,2.84,0.0065088
0.047634,1.9655,0,2.8199,0.0065032
0.048767,1.9721,0,2.7998,0.0064977
0.049924,1.9788,0,2.7798,0.0064921
0.051106,1.9854,0,2.7598,0.0064866
0.052313,1.9919,0,2.7398,0.006481
0.053545,1.9985,0,2.7198,0.0064755
0.054803,2.005,0,2.6999,0.00647
0.056087,2.0114,0,2.68,0.0064645
0.057398,2.0179,0,2.6601,0.006459
0.058736,2.0243,0,2.6403,0.0064535
0.060101,2.0306,0,2.6205,0.006448
0.061494,2.0369,0,2.6007,0.0064425
0.062915,2.0432,0,2.581,0.0064371
0.064364,2.0494,0,2.5613,0.0064316
0.065843,2.0556,0,2.5417,0.0064262
0.067351,2.0618,0,2.5221,0.0064208
0.068888,2.0679,0,2.5025,0.0064154
0.070456,2.0739,0,2.483,0.00641
0.072054,2.0799,0,2.4635,0.0064047
0.073684,2.0859,0,2.4441,0.0063993
0.075344,2.0918,0,2.4247,0.006394
0.077036,2.0977,0,2.4054,0.0063886
0.07876,2.1035,0,2.3861,0.0063833
0.080516,2.1092,0,2.3669,0.006378
0.082305,2.115,0,2.3477,0.0063728
0.084127,2.1206,0,2.3286,0.0063675
0.085983,2.1262,0,2.3096,0.0063623
0.087872,2.1318,0,2.2906,0.0063571
0.089795,2.1373,0,2.2716,0.0063519
0.091753,2.1427,0,2.2528,0.0063467
0.093745,2.1481,0,2.234,0.0063415
0.095773,2.1535,0,2.2152,0.0063364
0.097835,2.1587,0,2.1965,0.0063313
0.099934,2.1639,0,2.1779,0.0063262
0.10207,2.1691,0,2.1594,0.0063211
0.10424,2.1742,0,2.1409,0.006316
0.10645,2.1792,0,2.1225,0.006311
0.10869,2.1842,0,2.1042,0.006306
0.11097,2.1891,0,2.086,0.006301
0.11329,2.1939,0,2.0678,0.006296
0.11565,2.1987,0,2.0497,0.0062911
0.11804,2.2034,0,2.0317,0.0062861
0.12047,2.2081,0,2.0137,0.0062812
0.12294,2.2127,0,1.9959,0.0062764
0.12545,2.2172,0,1.9781,0.0062715
0.12799,2.2216,0,1.9604,0.0062667
0.13058,2.226,0,1.9428,0.0062619
0.1332,2.2303,0,1.9252,0.0062571
0.13587,2.2346,0,1.9078,0.0062524
0.13857,2.2387,0,1.8904,0.0062476
0.14131,2.2428,0,1.8732,0.006243
0.14409,2.2469,0,1.856,0.0062383
0.14692,2.2508,0,1.8389,0.0062336
0.14978,2.2547,0,1.8219,0.006229
0.15268,2.2585,0,1.805,0.0062244
0.15562,2.2623,0,1.7882,0.0062199
0.1586,2.2659,0,1.7715,0.0062153
0.16162,2.2695,0,1.7549,0.0062108
0.16468,2.2731,0,1.7383,0.0062064
0.16778,2.2765,0,1.7219,0.0062019
0.17092,2.2799,0,1.7056,0.0061975
0.1741,2.2832,0,1.6894,0.0061931
0.17732,2.2864,0,1.6732,0.0061887
0.18058,2.2895,0,1.6572,0.0061844
0.18388,2.2926,0,1.6413,0.0061801
0.18723,2.2956,0,1.6255,0.0061758
0.19061,2.2985,0,1.6097,0.0061716
0.19403,2.3014,0,1.5941,0.0061674
0.19749,2.3041,0,1.5786,0.0061632
0.20099,2.3068,0,1.5632,0.0061591
0.20453,2.3094,0,1.5479,0.0061549
0.20811,2.312,0,1.5327,0.0061509
0.21172,2.3144,0,1.5176,0.0061468
0.21538,2.3168,0,1.5026,0.0061428
0.21908,2.3191,0,1.4877,0.0061388
0.22281,2.3213,0,1.473,0.0061348
0.22659,2.3235,0,1.4583,0.0061309
0.2304,2.3255,0,1.4438,0.006127
0.23425,2.3275,0,1.4293,0.0061231
0.23814,2.3294,0,1.415,0.0061193
0.24207,2.3313,0,1.4008,0.0061155
0.24603,2.333,0,1.3866,0.0061117
0.25003,2.3347,0,1.3726,0.006108
0.25407,2.3363,0,1.3587,0.0061043
0.25815,2.3379,0,1.345,0.0061006
0.26226,2.3393,0,1.3313,0.0060969
0.26641,2.3407,0,1.3177,0.0060933
0.2706,2.342,0,1.3043,0.0060898
0.27482,2.3432,0,1.291,0.0060862
0.27907,2.3444,0,1.2777,0.0060827
0.28337,2.3455,0,1.2646,0.0060792
0.28769,2.3465,0,1.2516,0.0060758
0.29206,2.3474,0,1.2387,0.0060723
0.29645,2.3482,0,1.226,0.006069
0.30088,2.349,0,1.2133,0.0060656
0.30535,2.3497,0,1.2007,0.0060623
0.30984,2.3504,0,1.1883,0.006059
0.31437,2.3509,0,1.176,0.0060557
0.31894,2.3514,0,1.1637,0.0060525
0.32353,2.3518,0,1.1516,0.0060493
0.32816,2.3522,0,1.1396,0.0060462
0.33282,2.3524,0,1.1278,0.006043
0.33751,2.3526,0,1.116,0.0060399
0.34223,2.3528,0,1.1043,0.0060369
0.34698,2.3528,0,1.0928,0.0060338
0.35176,2.3528,0,1.0813,0.0060308
0.35657,2.3527,0,1.07,0.0060279
0.36141,2.3526,0,1.0588,0.0060249
0.36628,2.3524,0,1.0477,0.006022
0.37118,2.3521,0,1.0367,0.0060192
0.3761,2.3517,0,1.0258,0.0060163
0.38106,2.3513,0,1.015,0.0060135
0.38604,2.3509,0,1.0043,0.0060107
0.39104,2.3503,0,0.99372,0.006008
0.39608,2.3497,0,0.98325,0.0060052
0.40114,2.349,0,0.97289,0.0060026
0.40622,2.3483,0,0.96264,0.0059999
0.41133,2.3475,0,0.95249,0.0059973
0.41647,2.3466,0,0.94244,0.0059947
0.42163,2.3457,0,0.9325,0.0059921
0.42681,2.3447,0,0.92267,0.0059896
0.43202,2.3437,0,0.91293,0.005987
0.43725,2.3426,0,0.9033,0.0059846
0.44251,2.3414,0,0.89377,0.0059821
0.44778,2.3402,0,0.88435,0.0059797
0.45308,2.3389,0,0.87502,0.0059773
0.4584,2.3375,0,0.8658,0.0059749
0.46374,2.3361,0,0.85667,0.0059726
0.4691,2.3347,0,0.84764,0.0059703
0.47448,2.3332,0,0.83872,0.005968
0.47988,2.3316,0,0.82989,0.0059658
0.4853,2.33,0,0.82115,0.0059635
0.49074,2.3283,0,0.81252,0.0059613
0.4962,2.3266,0,0.80398,0.0059592
0.50168,2.3248,0,0.79553,0.005957
0.50718,2.323,0,0.78718,0.0059549
0.51269,2.3211,0,0.77892,0.0059528
0.51822,2.3191,0,0.77076,0.0059508
0.52376,2.3172,0,0.76269,0.0059487
0.52933,2.3151,0,0.75471,0.0059467
0.53491,2.313,0,0.74682,0.0059447
0.5405,2.3109,0,0.73902,0.0059428
0.54611,2.3087,0,0.73131,0.0059409
0.55173,2.3065,0,0.72369,0.005939
0.55737,2.3042,0,0.71616,0.0059371
0.56303,2.3019,0,0.70872,0.0059352
0.56869,2.2995,0,0.70136,0.0059334
0.57437,2.2971,0,0.69409,0.0059316
0.58006,2.2947,0,0.6869,0.0059298
0.58577,2.2922,0,0.6798,0.0059281
0.59149,2.2896,0,0.67278,0.0059263
0.59722,2.287,0,0.66584,0.0059246
0.60296,2.2844,0,0.65899,0.005923
0.60871,2.2818,0,0.65222,0.0059213
0.61447,2.279,0,0.64553,0.0059197
0.62025,2.2763,0,0.63892,0.0059181
0.62603,2.2735,0,0.63238,0.0059165
0.63182,2.2707,0,0.62593,0.0059149
0.63762,2.2678,0,0.61955,0.0059134
0.64344,2.2649,0,0.61325,0.0059119
0.64926,2.262,0,0.60703,0.0059104
0.65509,2.259,0,0.60088,0.0059089
0.66092,2.256,0,0.59481,0.0059074
0.66677,2.2529,0,0.58881,0.005906
0.67262,2.2498,0,0.58288,0.0059046
0.67848,2.2467,0,0.57703,0.0059032
0.68435,2.2436,0,0.57124,0.0059019
0.69022,2.2404,0,0.56553,0.0059005
0.6961,2.2372,0,0.55989,0.0058992
0.70198,2.2339,0,0.55432,0.0058979
0.70788,2.2306,0,0.54881,0.0058966
0.71377,2.2273,0,0.54338,0.0058954
0.71967,2.2239,0,0.53801,0.0058941
0.72558,2.2206,0,0.53271,0.0058929
0.73149,2.2171,0,0.52747,0.0058917
0.73741,2.2137,0,0.5223,0.0058906
0.74332,2.2102,0,0.51719,0.0058894
0.74925,2.2067,0,0.51215,0.0058883
0.75517,2.2032,0,0.50717,0.0058872
0.7611,2.1996,0,0.50225,0.0058861
0.76704,2.196,0,0.49739,0.005885
0.77297,2.1924,0,0.4926,0.005884
0.77891,2.1887,0,0.48786,0.0058829
0.78485,2.1851,0,0.48318,0.0058819
0.79079,2.1814,0,0.47856,0.0058809
0.79673,2.1776,0,0.47401,0.00588
0.80268,2.1739,0,0.4695,0.005879
0.80862,2.1701,0,0.46506,0.0058781
0.81457,2.1663,0,0.46067,0.0058772
0.82051,2.1624,0,0.45633,0.0058763
0.82646,2.1586,0,0.45205,0.0058754
0.83241,2.1547,0,0.44783,0.0058746
0.83836,2.1508,0,0.44366,0.0058737
0.8443,2.1468,0,0.43954,0.0058729
0.85025,2.1429,0,0.43547,0.0058721
0.85619,2.1389,0,0.43146,0.0058714
0.86214,2.1348,0,0.42749,0.0058706
0.86808,2.1308,0,0.42358,0.0058699
0.87403,2.1267,0,0.41972,0.0058692
0.87997,2.1226,0,0.4159,0.0058685
0.8859,2.1185,0,0.41214,0.0058678
0.89184,2.1144,0,0.40842,0.0058672
0.89778,2.1102,0,0.40475,0.0058665
0.90371,2.106,0,0.40112,0.0058659
0.90964,2.1018,0,0.39755,0.0058653
0.91556,2.0976,3.6148e-06,0.39401,0.0058648
0.92149,2.0933,1.2182e-05,0.39053,0.0058642
0.92741,2.089,2.5901e-05,0.38709,0.0058637
0.93332,2.0847,4.4975e-05,0.38369,0.0058632
0.93923,2.0804,6.9607e-05,0.38033,0.0058627
0.94514,2.076,0.00010001,0.37702,0.0058623
0.95105,2.0716,0.00013638,0.37375,0.0058618
0.95695,2.0672,0.00017895,0.37053,0.0058614
0.96284,2.0628,0.00022792,0.36734,0.005861
0.96873,2.0583,0.0002835,0.3642,0.0058607
0.97462,2.0539,0.00034591,0.36109,0.0058603
0.9805,2.0494,0.00041537,0.35803,0.00586
0.98638,2.0448,0.00049209,0.355,0.0058597
0.99225,2.0403,0.00057628,0.35201,0.0058594
0.99811,2.0357,0.00066816,0.34907,0.0058591
1.004,2.0311,0.00076793,0.34616,0.0058589
1.0098,2.0265,0.0008758,0.34328,0.0058587
1.0157,2.0218,0.00099196,0.34045,0.0058585
1.0215,2.0171,0.0011166,0.33765,0.0058584
1.0273,2.0124,0.00125,0.33488,0.0058582
1.0332,2.0077,0.0013922,0.33216,0.0058581
1.039,2.0029,0.0015435,0.32946,0.005858
1.0448,1.9981,0.001704,0.3268,0.0058579
1.0506,1.9933,0.0018739,0.32418,0.0058579
1.0564,1.9885,0.0020534,0.32159,0.0058579
1.0622,1.9837,0.0022425,0.31903,0.0058579
1.068,1.9788,0.0024415,0.31651,0.0058579
1.0738,1.9739,0.0026504,0.31402,0.005858
1.0795,1.9689,0.0028694,0.31156,0.0058581
1.0853,1.964,0.0030985,0.30913,0.0058582
1.091,1.959,0.0033379,0.30674,0.0058583
1.0968,1.954,0.0035876,0.30437,0.0058585
1.1025,1.949,0.0038477,0.30204,0.0058587
1.1082,1.9439,0.0041182,0.29973,0.0058589
1.1139,1.9389,0.0043992,0.29746,0.0058591
1.1197,1.9338,0.0046906,0.29521,0.0058594
1.1253,1.9286,0.0049925,0.29299,0.0058596
1.131,1.9235,0.0053048,0.2908,0.00586
1.1367,1.9183,0.0056276,0.28864,0.0058603
1.1424,1.9131,0.0059607,0.28651,0.0058606
1.148,1.9079,0.0063042,0.28441,0.005861
1.1537,1.9027,0.0066579,0.28233,0.0058614
1.1593,1.8974,0.0070217,0.28028,0.0058618
1.1649,1.8922,0.0073955,0.27825,0.0058623
1.1706,1.8869,0.0077793,0.27626,0.0058628
1.1762,1.8816,0.0081728,0.27428,0.0058633
1.1818,1.8762,0.008576,0.27234,0.0058638
1.1873,1.8709,0.0089887,0.27041,0.0058643
1.1929,1.8655,0.0094106,0.26852,0.0058649
1.1985,1.8601,0.0098417,0.26664,0.0058655
1.204,1.8547,0.010282,0.26479,0.0058661
1.2096,1.8493,0.01073,0.26297,0.0058667
1.2151,1.8439,0.011188,0.26117,0.0058673
1.2206,1.8384,0.011653,0.25939,0.005868
1.2261,1.833,0.012127,0.25763,0.0058687
1.2316,1.8275,0.012608,0.2559,0.0058694
1.2371,1.822,0.013097,0.25419,0.0058701
1.2425,1.8165,0.013593,0.2525,0.0058708
1.248,1.811,0.014096,0.25083,0.0058716
1.2534,1.8055,0.014607,0.24918,0.0058723
1.2588,1.8,0.015123,0.24756,0.0058731
1.2643,1.7944,0.015646,0.24595,0.0058739
1.2697,1.7889,0.016175,0.24437,0.0058747
1.275,1.7834,0.01671,0.24281,0.0058756
1.2804,1.7778,0.017251,0.24126,0.0058764
1.2858,1.7722,0.017797,0.23974,0.0058773
1.2911,1.7667,0.018347,0.23823,0.0058781
1.2965,1.7611,0.018903,0.23675,0.005879
1.3018,1.7555,0.019463,0.23528,0.0058799
1.3071,1.7499,0.020027,0.23383,0.0058808
1.3124,1.7444,0.020596,0.2324,0.0058818
1.3177,1.7388,0.021168,0.23099,0.0058827
1.323,1.7332,0.021744,0.22959,0.0058836
1.3282,1.7276,0.022323,0.22822,0.0058846
1.3335,1.722,0.022905,0.22686,0.0058855
1.3387,1.7164,0.02349,0.22552,0.0058865
1.3439,1.7109,0.024078,0.22419,0.0058875
1.3491,1.7053,0.024668,0.22288,0.0058885
1.3543,1.6997,0.025261,0.22159,0.0058895
1.3595,1.6941,0.025856,0.22031,0.0058905
1.3646,1.6886,0.026452,0.21905,0.0058915
1.3698,1.683,0.02705,0.21781,0.0058925
1.3749,1.6774,0.02765,0.21658,0.0058935
1.38,1.6719,0.028251,0.21537,0.0058946
1.3851,1.6663,0.028854,0.21417,0.0058956
1.3902,1.6608,0.029457,0.21298,0.0058967
1.3953,1.6552,0.030061,0.21181,0.0058977
1.4003,1.6497,0.030666,0.21066,0.0058988
1.4054,1.6441,0.031271,0.20952,0.0058998
1.4104,1.6386,0.031877,0.20839,0.0059009
1.4154,1.6331,0.032484,0.20728,0.005902
1.4204,1.6276,0.03309,0.20618,0.005903
1.4254,1.6221,0.033697,0.2051,0.0059041
1.4304,1.6166,0.034303,0.20402,0.0059052
1.4354,1.6111,0.034909,0.20297,0.0059063
1.4403,1.6056,0.035515,0.20192,0.0059074
1.4453,1.6002,0.036121,0.20089,0.0059084
1.4502,1.5947,0.036726,0.19987,0.0059095
1.4551,1.5893,0.037331,0.19886,0.0059106
1.46,1.5839,0.037935,0.19786,0.0059117
1.4648,1.5784,0.038538,0.19688,0.0059128
1.4697,1.573,0.039141,0.19591,0.0059139
1.4745,1.5676,0.039742,0.19495,0.005915
1.4794,1.5622,0.040343,0.194,0.0059162
1.4842,1.5568,0.040943,0.19306,0.0059173
1.489,1.5515,0.041541,0.19213,0.0059184
1.4938,1.5461,0.042139,0.19122,0.0059195
1.4985,1.5408,0.042735,0.19031,0.0059206
1.5033,1.5354,0.04333,0.18942,0.0059217
1.508,1.5301,0.043924,0.18854,0.0059228
1.5128,1.5248,0.044516,0.18766,0.0059239
1.5175,1.5195,0.045107,0.1868,0.0059251
1.5222,1.5142,0.045697,0.18595,0.0059262
1.5269,1.509,0.046285,0.18511,0.0059273
1.5315,1.5037,0.046872,0.18428,0.0059284
1.5362,1.4985,0.047457,0.18346,0.0059295
1.5408,1.4932,0.048041,0.18264,0.0059306
1.5455,1.488,0.048623,0.18184,0.0059318
1.5501,1.4828,0.049203,0.18105,0.0059329
1.5547,1.4776,0.049782,0.18026,0.005934
1.5593,1.4725,0.050359,0.17949,0.0059351
1.5638,1.4673,0.050934,0.17872,0.0059362
1.5684,1.4621,0.051508,0.17796,0.0059374
1.5729,1.457,0.05208,0.17722,0.0059385
1.5774,1.4519,0.05265,0.17648,0.0059396
1.582,1.4468,0.053218,0.17575,0.0059407
1.5865,1.4417,0.053785,0.17502,0.0059418
1.5909,1.4366,0.05435,0.17431,0.005943
1.5954,1.4315,0.054913,0.1736,0.0059441
1.5999,1.4265,0.055474,0.1729,0.0059452
1.6043,1.4214,0.056034,0.17221,0.0059463
1.6087,1.4164,0.056591,0.17153,0.0059474
1.6131,1.4114,0.057147,0.17086,0.0059485
