Deposit,Harvest,Lock,Unlock,Withdraw,amount,duration,gasUsed,lockedAmount,lockedDuration,shares,x1,x2
1.0,0.0,0.0,0.0,0.0,0.5437950830022875,-1.0,-0.8020221543253864,-1.0,-1.0,0.6141954073616325,0.8288343275008371,-0.8055855510982362
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8209714453674509,0.5362008459573564,0.9178082191780821,0.592748157697073,0.9672260945317552,0.6492228815313719
0.0,1.0,0.0,0.0,0.0,0.6211652205653007,-1.0,-0.7764263487446135,-1.0,-1.0,-1.0,0.8134443381859909,-0.9646200101089969
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.802035169693282,0.5832394691260578,-0.6497993404363267,0.5778369161062136,0.9426176829075383,-0.11321707722115887
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929395967622104,0.7126711647561863,0.9999994292237442,0.7540821089989636,0.9573796194509117,0.7161715219303431
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7090045738172013,0.5432225952070333,1.0,0.5903314513819344,0.957900947256229,0.7075307154248136
0.0,1.0,0.0,0.0,0.0,0.5887742096827178,-1.0,-0.6853599888067836,-1.0,-1.0,-1.0,0.7884398258801557,-0.9634848278144451
0.0,1.0,0.0,0.0,0.0,0.5748865209495719,-1.0,-0.797458098649981,-1.0,-1.0,-1.0,0.8121111391389256,-0.9649886179515681
0.0,1.0,0.0,0.0,0.0,0.598627681649659,-1.0,-0.6094695478352732,-1.0,-1.0,-1.0,0.7697897562341607,-0.9622948586577934
0.0,1.0,0.0,0.0,0.0,0.6265490240385081,-1.0,-0.8880418053616808,-1.0,-1.0,-1.0,0.834716913463252,-0.9658797157098621
1.0,0.0,0.0,0.0,0.0,0.6724610671769402,-0.8082191780821918,-0.7717321393902516,-1.0,-1.0,0.6541817718975036,0.729982583468989,-0.8326732950867585
0.0,0.0,0.0,0.0,1.0,0.5088902726773146,-1.0,-0.8689460914307903,-1.0,-1.0,0.46011728380230155,0.8385258747920756,-0.8533858709011536
0.0,1.0,0.0,0.0,0.0,0.560516316114972,-1.0,-0.7928875352906277,-1.0,-1.0,-1.0,0.809361390745275,-0.9649666084299218
0.0,1.0,0.0,0.0,0.0,0.526921683447944,-1.0,-0.8209584299995554,-1.0,-1.0,-1.0,0.8110648767785287,-0.965364491085292
1.0,0.0,0.0,0.0,0.0,0.10413000228795566,0.40727777777777785,-0.7929265813943147,-1.0,-1.0,0.6192386365971687,-0.6779809518695574,-0.9403285459905085
1.0,0.0,0.0,0.0,0.0,0.5432741867403759,-1.0,-0.802035169693282,-1.0,-1.0,0.6725906681397846,0.8304134307236406,-0.7847442789979319
1.0,0.0,0.0,0.0,0.0,-1.0,-0.8082191780821918,-0.8209584299995554,-1.0,-1.0,0.6637355631653181,0.2875990125082916,-0.863782867030412
0.0,1.0,0.0,0.0,0.0,0.48449549590273633,-1.0,-0.8020221543253864,-1.0,-1.0,-1.0,0.8014565551563476,-0.9652319306736117
0.0,1.0,0.0,0.0,0.0,0.5696066667361421,-1.0,-0.8020091389574907,-1.0,-1.0,-1.0,0.8124035221871899,-0.9650545333204291
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8209584299995554,0.6250937328533639,0.9945205479452055,0.6786873023871005,0.9624106745512363,0.6928969392782338
1.0,0.0,0.0,0.0,0.0,0.7113199289524395,-1.0,-0.8464880741268586,-1.0,-1.0,0.6562435000280189,0.8664722311779198,-0.7823562421110131
0.0,1.0,0.0,0.0,0.0,0.5444181020494787,-1.0,-0.6003479441684102,-1.0,-1.0,-1.0,0.7576868881307771,-0.9623167212106487
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764393641125091,0.6443084565667405,-0.6164383561643836,0.6392645510196182,0.9403068984615097,-0.0582380735905938
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020221543253864,0.5232978604811342,-0.9616457382039574,0.4807831292964644,0.9005542098452844,-0.2757026718492016
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7857529444558329,0.5804146199581117,0.9999967021816336,0.62626449664139,0.9615303701074598,0.6965655746575287
0.0,1.0,0.0,0.0,0.0,0.5130339947147982,-1.0,-0.8209584299995554,-1.0,-1.0,-1.0,0.809324591729581,-0.9653922385725481
0.0,0.0,0.0,0.0,1.0,0.6305789979354994,-1.0,-0.8689460914307903,-1.0,-1.0,0.5780206104201058,0.8597485732884037,-0.8137264105096691
0.0,1.0,0.0,0.0,0.0,0.5557189780029965,-1.0,-0.7013374375126764,-1.0,-1.0,-1.0,0.7875332392234107,-0.9637987473379487
0.0,1.0,0.0,0.0,0.0,0.5748865209495719,-1.0,-0.7857659598237285,-1.0,-1.0,-1.0,0.8096619804123286,-0.9648480253725744
1.0,0.0,0.0,0.0,0.0,0.5287786485967181,-1.0,-0.8020091389574907,-1.0,-1.0,0.5634810530637488,0.8247967919528467,-0.8229031741188897
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929005506585234,0.6733834552577336,0.9999994292237442,0.7160520024444108,0.9589066667416611,0.7099497104072375
0.0,0.0,0.0,1.0,0.0,0.5041061339968533,-1.0,-0.8880418053616808,-1.0,-1.0,-1.0,0.8217182783395022,-0.9661231956886239
0.0,1.0,0.0,0.0,0.0,0.6138847244537824,-1.0,-0.7928745199227321,-1.0,-1.0,-1.0,0.8159027550830675,-0.9648409040358586
0.0,0.0,0.0,1.0,0.0,0.6534341829813575,-1.0,-0.797458098649981,-1.0,-1.0,-1.0,0.8213999437666439,-0.9647958633704191
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020221543253864,0.6586841965418728,0.9619568746829021,0.7012541730230313,0.9609345464109059,0.6946910654899867
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8020221543253864,0.5188039207590627,-0.9825,0.4710265587400133,0.8964058699759644,-0.2896840720369569
0.0,1.0,0.0,0.0,0.0,0.5511453602494853,-1.0,-0.7929395967622104,-1.0,-1.0,-1.0,0.8081848752476896,-0.9649880515709036
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.863028437494238,0.7043809632306466,0.9999992389649923,0.7460225520062609,0.9618848833525677,0.69994251319537
0.0,1.0,0.0,0.0,0.0,0.5935715477946928,-1.0,-0.8045677433629759,-1.0,-1.0,-1.0,0.8158263714431196,-0.9650298125127968
1.0,0.0,0.0,0.0,0.0,0.5771372250210731,-1.0,-0.7447642971104799,-1.0,-1.0,0.6870184738458958,0.8189719429909359,-0.7773140168357748
0.0,1.0,0.0,0.0,0.0,0.5681592627495655,-1.0,-0.7929005506585234,-1.0,-1.0,-1.0,0.8103240803085483,-0.9649495179299176
0.0,1.0,0.0,0.0,0.0,0.5919004234496521,-1.0,-0.7857789751916242,-1.0,-1.0,-1.0,0.8117855744121496,-0.9648080258615177
1.0,0.0,0.0,0.0,0.0,0.5278046852938207,1.0,-0.6853730041746793,-1.0,-1.0,0.5794478939660297,-0.8378091670074502,-0.9159797328896234
1.0,0.0,0.0,0.0,0.0,0.5602667579312219,-0.9616438356164384,-0.7717321393902516,-1.0,-1.0,0.5206937350195757,0.798304203030888,-0.8429793147199275
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8209584299995554,0.5783417181541284,0.8027397260273972,0.6316141591681439,0.9691655193799844,0.6102780807514425
0.0,1.0,0.0,0.0,0.0,0.536775155414885,-1.0,-0.8464880741268586,-1.0,-1.0,-1.0,0.8174445598273684,-0.9656276644326184
1.0,0.0,0.0,0.0,0.0,0.44935047623300317,-1.0,-0.8020221543253864,-1.0,-1.0,0.5442013556309835,0.8099455888289684,-0.8320532399489492
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7766703868926568,0.5652720961232058,0.9999989218670726,0.6115888132093676,0.9614299761194386,0.6961633531700259
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929395967622104,0.7101249979255477,0.9999989852866564,0.7515732903773173,0.957483478079273,0.7157749395577401
1.0,0.0,0.0,0.0,0.0,0.5614062931004205,-1.0,-0.8464880741268586,-1.0,-1.0,0.5109893568930386,0.8419977154056926,-0.8374174749720786
1.0,0.0,0.0,0.0,0.0,-1.0,-0.8082191780821918,-0.7090175891850969,-1.0,-1.0,0.5423824687135497,0.10784621068354781,-0.8887507991658223
1.0,0.0,0.0,0.0,0.0,-1.0,-0.6164383561643836,-0.7090306045529926,-1.0,-1.0,0.5440992138607266,-0.15544563692396735,-0.9076316527597783
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6691037943051258,0.4697458318467538,1.0,0.5193273275247248,0.9570857243922812,0.7052311386934598
0.0,1.0,0.0,0.0,0.0,0.5506628441480306,-1.0,-0.6853599888067836,-1.0,-1.0,-1.0,0.7826813676263719,-0.9635879201180819
1.0,0.0,0.0,0.0,0.0,0.656262651314766,1.0,-0.6853730041746793,-1.0,-1.0,0.7039422998195839,-0.8162101702678803,-0.9107834245725736
0.0,0.0,0.0,1.0,0.0,0.5985701080184991,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.8354394606739521,-0.9661524992078725
1.0,0.0,0.0,0.0,0.0,0.615029116971278,1.0,-0.6853599888067836,-1.0,-1.0,0.6639682647437113,-0.823814528844051,-0.9125602510932069
0.0,1.0,0.0,0.0,0.0,0.5714237560037407,-1.0,-0.9090865706349439,-1.0,-1.0,-1.0,0.8327237992429769,-0.9662070661851098
0.0,1.0,0.0,0.0,0.0,0.5319778173029097,-1.0,-0.6479733445265496,-1.0,-1.0,-1.0,0.7695191168381884,-0.9630930643469064
0.0,1.0,0.0,0.0,0.0,0.5887742096827178,-1.0,-0.6094695478352732,-1.0,-1.0,-1.0,0.7681297193288451,-0.9623265776399916
1.0,0.0,0.0,0.0,0.0,0.6367436034029821,-1.0,-0.8208369532325293,-1.0,-1.0,0.5840223848001926,0.8483095817996484,-0.8114886200264327
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8209584299995554,0.6493592238473711,-0.8024302384576357,0.6280417717224216,0.9251684514204755,-0.12162208975273123
0.0,0.0,0.0,0.0,1.0,0.6422878000742975,-1.0,-0.8689460914307903,-1.0,-1.0,0.5893816715220488,0.8615820710695201,-0.8094231402771088
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853599888067836,0.5342058605917064,1.0,0.5815670258204377,0.9566026490510574,0.7112068773126213
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853860195425749,0.3766198062733357,-0.9616438356164384,0.3390233987738924,0.8733165505055046,-0.41177446615171615
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853599888067836,0.5288581199683235,1.0,0.5764009115683832,0.9567476702757433,0.7104210608201456
0.0,1.0,0.0,0.0,0.0,0.5130339947147982,-1.0,-0.8464880741268586,-1.0,-1.0,-1.0,0.8146156183191349,-0.9656738523391113
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764133333767179,0.6062271486268722,1.0,0.6512138226627748,0.9602056198709593,0.7027678149111738
1.0,0.0,0.0,0.0,0.0,0.5573769483871154,-1.0,-0.8020221543253864,-1.0,-1.0,0.7342537124587409,0.8342348640349422,-0.7601021326764329
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.8209714453674509,0.4861008709156771,-0.4246575342465754,0.4974266123639812,0.9655733578827306,-0.10865949602110167
0.0,1.0,0.0,0.0,0.0,0.560516316114972,-1.0,-0.8533623576037406,-1.0,-1.0,-1.0,0.8215188564331123,-0.9656540946453718
1.0,0.0,0.0,0.0,0.0,0.10413000228795566,-0.6164383561643836,-0.7929526121301059,-1.0,-1.0,0.6715040526963258,0.3909953801580941,-0.8782437705486319
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6048837998800417,0.5222882443173571,-0.04109589041095896,0.547368472548754,0.9632995423511947,0.17922645776523713
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7929005506585234,0.5331851902184648,-0.6164389903602232,0.5318575574715325,0.9470153806426967,-0.13543852142206003
0.0,1.0,0.0,0.0,0.0,0.5130339947147982,-1.0,-0.8020221543253864,-1.0,-1.0,-1.0,0.8052399720513941,-0.9651755334161742
0.0,1.0,0.0,0.0,0.0,0.6090873863418069,-1.0,-0.8208369532325293,-1.0,-1.0,-1.0,0.8208273152184595,-0.9651837159407631
1.0,0.0,0.0,0.0,0.0,0.10413000228795566,0.6048758878741756,-0.7929265813943147,-1.0,-1.0,0.6742210998984413,-0.7566568724121612,-0.9373168033954377
1.0,0.0,0.0,0.0,0.0,0.49760346697346747,-1.0,-0.8020221543253864,-1.0,-1.0,0.5409500882118223,0.8186054415155264,-0.8311282470585383
0.0,0.0,0.0,0.0,1.0,0.48624558157412023,-1.0,-0.825852208328317,-1.0,-1.0,0.43814164115783294,0.8209573016368911,-0.8598358391615777
0.0,1.0,0.0,0.0,0.0,0.5995433700842459,-1.0,-0.8020091389574907,-1.0,-1.0,-1.0,0.8160251352021078,-0.9649853847093854
1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.9090735552670482,-1.0,-1.0,-1.0,0.402736611575488,-0.9676976178745125
0.0,1.0,0.0,0.0,0.0,0.560516316114972,-1.0,-0.8020091389574907,-1.0,-1.0,-1.0,0.811280923416498,-0.9650747993173421
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.7764133333767179,0.576936083828334,0.6285210553018772,0.6164502314854894,0.9707782659313273,0.5416852411072652
1.0,0.0,0.0,0.0,0.0,0.6463419075038792,-0.8810746448503298,-0.7928875352906277,-1.0,-1.0,0.712002492483369,0.7839508045856904,-0.7974838818208788
0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.6853730041746793,0.5158799384431985,1.0,0.5639089204644909,0.9570889805876147,0.7085008628086715
1.0,0.0,0.0,0.0,0.0,0.4635590752050589,-0.6056293125317098,-0.6003479441684102,-1.0,-1.0,0.5864977510550025,0.32603781134337756,-0.8866857652063732
